heading,news_provider,date,time,wordcount
  Can crypto really go green?,Datacenter Dynamics,2023-01-20,08:00:00,1209
"  Australia’s favourite crypto? It’s EGLD… um, apparently",Stockhead,2023-01-20,05:43:00,480
"  Cryptocurrency Price Today: Bitcoin Climbs Above $21,000, FXS Becomes Top Gainer",ABP News,2023-01-20,05:36:00,604
"  Crypto Prices Today: Bitcoin (BTC) Gains 1.59% , Ethereum (ETH) Rises 1.93%, BNB Up By 1.59, BTC Trending At Eighth",Outlook India,2023-01-20,03:58:00,478
  7 Factors Bitcoin Investors Should Watch In 2023,Seeking Alpha,2023-01-20,01:35:00,1942
  Bitcoin Miner 1Thash Sent Almost All Its BTC to Binance,CoinDesk,2023-01-20,00:00:00,391
  First Mover Asia: Bitcoin Returns to Its Winning Ways,CoinDesk,2023-01-20,00:00:00,1184
"  Crypto Markets Analysis: Bitcoin, Ether Top Weekly Leaderboard, but Some Indicators Suggest a Market Retreat",CoinDesk,2023-01-20,00:00:00,426
  Craig Wright’s Blacklist Resembles Bitcoin ‘Kill Switch’ Satoshi Never Followed Through On,CoinDesk,2023-01-20,00:00:00,1194
  Friday Predictions: 3 Hot Stocks for Tomorrow,InvestorPlace,2023-01-19,22:30:00,859
  Crypto Price Check: Bullish Moves Amid Regulatory Pressures,TheStreet.com,2023-01-19,20:22:00,686
  JPMorgan CEO Jamie Dimon says Bitcoin is a ‘hyped-up fraud’ and cryptocurrencies are a ‘waste of time’—but blockchain is a ‘deployable...,Fortune,2023-01-19,19:07:00,516
"  Bitcoin price analysis: BTC slips below $21,000 after a minor correction",Cryptopolitan,2023-01-19,17:15:00,779
  Apollo Crypto’s Hans Diederen Surveys the Expanding Universe of Crypto Assets,Hubbis,2023-01-19,17:00:00,1242
  The SEC Is Coming For Crypto + Mike Fay's Top Token For 2023,Seeking Alpha,2023-01-19,16:30:00,5763
  Everipedia Price Hits $0.0058 on Top Exchanges (IQ),Daily Political,2023-01-19,15:46:00,606
  Bitcoin SV (BSV) Reaches Market Capitalization of $823.05 Million,Daily Political,2023-01-19,15:46:00,570
  Cashaa (CAS) Reaches Self Reported Market Cap of $3.86 Million,Daily Political,2023-01-19,15:46:00,611
  Global X Blockchain & Bitcoin Strategy ETF (NYSEARCA:BITS) Shares Up 8%,Daily Political,2023-01-19,15:38:00,201
  Nano Market Cap Achieves $99.27 Million (XNO),Daily Political,2023-01-19,15:36:00,611
  Filecoin Trading Up 16.9% Over Last 7 Days (FIL),Daily Political,2023-01-19,15:32:00,541
  BinaryX Reaches 24 Hour Volume of $7.44 Million (BNX),Daily Political,2023-01-19,15:32:00,638
  Compound (COMP) Hits 24 Hour Volume of $39.30 Million,Daily Political,2023-01-19,15:14:00,545
  Voyager Token Price Tops $0.38 on Major Exchanges (VGX),Daily Political,2023-01-19,15:14:00,808
  Enjin Coin Market Cap Hits $418.96 Million (ENJ),Daily Political,2023-01-19,15:14:00,843
  Bitcoin Is Responding Positively to Latest Macroeconomic Data,ETF Trends,2023-01-19,15:13:00,461
  The 7 Best Bear Market Cryptos to Buy Before They Rebound,InvestorPlace,2023-01-19,15:13:00,1531
  Bitcoin miners reactivate their rigs following BTC’s rally,Cryptopolitan,2023-01-19,15:11:00,609
"  Crypto Prices Today: Market Falls, Bitcoin Falls 2.20%, Ethereum Down 3.58%",Outlook India,2023-01-19,14:27:00,445
  Bitcoin Could Be on Precipice of New Bull Market,ETF Trends,2023-01-19,14:22:00,547
  Jamie Dimon Calls Bitcoin a Hyped Up Fraud. Pet Rock,Crowdfund Insider,2023-01-19,14:06:00,242
  Grayscale Bitcoin Trust: Discount To NAV Closes,Seeking Alpha,2023-01-19,14:03:00,927
  Crypto adoption rose sharply over entire 2022 despite crashing markets – Report,Finbold - Finance in Bold,2023-01-19,13:50:00,533
  JPMorgan CEO slams Bitcoin as ‘a hyped-up fraud’ and ‘pet rock’,Finbold - Finance in Bold,2023-01-19,12:57:00,384
  Revolut Postpones Its Native Crypto Push after FTX Collapse,Finance Magnates,2023-01-19,12:09:00,2936
  Revolut Postpones its Native Crypto Push after FTX Collapse,Finance Magnates,2023-01-19,12:09:00,2930
"  OKX Releases Proof of Reserves, Shows $7.5 Billion in BTC, ETH and USDT",Finance Magnates,2023-01-19,11:56:00,15545
"  Crypto community with 70% historical accuracy sets Bitcoin price for January 31, 2023",Finbold - Finance in Bold,2023-01-19,11:50:00,438
"  MCC Markets Taps Affiliate Platform Metawork, Enhances IB Experience",Finance Magnates,2023-01-19,11:36:00,3176
  MCC Markets Taps Affiliate Platform Metawork Enhances IB Experience,Finance Magnates,2023-01-19,11:36:00,3176
  Bitcoin and Ethereum on edge as Genesis moves closer to bankruptcy,Proactive Investors Australia,2023-01-19,11:01:00,476
  ConsenSys Joins Crypto Layoffs with 11% Workforce Cut,Finance Magnates,2023-01-19,10:10:00,14464
  Want to mine Bitcoin using solar panels? Here’s how many you’ll need,Finbold - Finance in Bold,2023-01-19,09:39:00,702
  Integral Enters Crypto Industry Launching New Technology Solution,Finance Magnates,2023-01-19,09:00:00,863
  Bitcoin is rallying again. Seriously?,San Francisco Examiner,2023-01-19,08:00:00,551
  Harry Dent: ‘Crash of a Lifetime’ Coming After ‘One More New Low’,AdvisorOne,2023-01-19,05:00:00,2474
  Harry Dent: 'Crash of a Lifetime' Coming After 'One More New Low',AdvisorOne,2023-01-19,05:00:00,2474
  El Salvador: Holding Non-Profit Bitcoin Conference,EdgeBoston.com,2023-01-19,05:00:00,536
  How Will the People be Freed Via Bitcoin and Art?,EdgeBoston.com,2023-01-19,05:00:00,824
  Net WorthAnthony Scaramucci Is Worth Millions Despite Brief White House StintByKathryn Underwood,Market Realist,2023-01-19,05:00:00,596
"  Crypto Prices Today: Bitcoin (BTC) Losses 2.52% , Ethereum (ETH) Rises 3.78%, SOL Down By 7.89, BTC Trending At Tenth",Outlook India,2023-01-19,04:10:00,480
"  Crypto Markets Today: Bitcoin Rides Over $21K, FTX's Possible Revival",CoinDesk,2023-01-19,00:00:00,718
"  Ether, Bitcoin Long Traders See $110M Liquidations on Bitzlato-Induced Volatility",CoinDesk,2023-01-19,00:00:00,379
  First Mover Asia: FTX’s Illiquid Holdings Filled With Tokens That Sit in Venture Funds in Which It Invested; Bitcoin Falls Below $21K,CoinDesk,2023-01-19,00:00:00,1375
  Bitcoin Holds Steady Near $21K Even as Equities Slide,CoinDesk,2023-01-19,00:00:00,582
  Tucker Carlson’s Crypto Crime Conspiracy Theory Is Nothing but a Red Herring,InvestorPlace,2023-01-18,22:03:00,1037
  Cryptocurrency lender Genesis said to be near bankruptcy,The National,2023-01-18,21:00:00,563
"  Bitcoin Price Forecast as DXY Slips, Fear and Greed Rises",Bankless Times,2023-01-18,20:18:00,441
"  Bitcoin price analysis: BTC Retraces to  $20,900.55 as Bearish market sentiment persists",Cryptopolitan,2023-01-18,19:45:00,741
"  Bitcoin has seen a resurgence this month, but is the crypto winter really thawing?",TechSpot,2023-01-18,19:45:00,493
"  BTC invests $120,000 in scholarships",ZNS Bahamas,2023-01-18,19:14:00,679
  Best Online Casinos 2023 – Top 10 Online Casino Sites for Real Money,LA Weekly,2023-01-18,18:14:00,3088
  American trend forecaster G. Celente warns of global collapse making CBDCs thrive,Finbold - Finance in Bold,2023-01-18,16:43:00,374
  Can Solana reinvent itself in 2023?,Proactive Investors Australia,2023-01-18,16:24:00,830
  Efforce Reaches Market Capitalization of $28.11 Million (WOZX),Daily Political,2023-01-18,15:32:00,550
"  BTC Invests $120,000 In Scholarships",Bahamas Local,2023-01-18,15:14:00,1412
"  Crypto Prices Today: Market Rises, Bitcoin, Ethereum, Other Crypto Coins Gain",Outlook India,2023-01-18,14:37:00,435
  Zebedee and Viker launch Bitcoin Chess and Bitcoin Scratch with crypto rewards,Venturebeat,2023-01-18,14:00:00,821
  ‘Wolf Of All Streets’ warns Grayscale collapse would trigger ‘massive selling event’ for Bitcoin,Finbold - Finance in Bold,2023-01-18,13:46:00,516
  Cryptocurrency markets on tenterhooks as Digital Currency Group hangs in the...,Proactive Investors Australia,2023-01-18,13:22:00,405
  Cryptocurrency markets on tenterhooks as Digital Currency Group hangs in the balance,Proactive Investors Australia,2023-01-18,13:22:00,406
  Bitcoin 2023 price prediction by ChatGPT – here’s what AI projects for BTC,Finbold - Finance in Bold,2023-01-18,09:23:00,455
  Coinbase Stops Operations in Japan Due to Market Volatility,Finance Magnates,2023-01-18,09:18:00,3249
  $1.4 Trillion Wipeout Hits Crypto Industry at Davos — Except for a Lone Flashy Orange Bitcoin Car,NBC 10,2023-01-18,06:12:00,856
  $1.4 trillion wipeout hits crypto industry at Davos — except for a lone flashy orange bitcoin car,CNBC,2023-01-18,06:12:00,785
  The Recent Bitcoin Rally – Commentary,ValueWalk,2023-01-18,05:58:00,319
  Public Statements & Remarks: Keynote Address by Commissioner Christy Goldsmith Romero at The Wharton School an…,Commodity Futures Trading Commission,2023-01-18,05:00:00,5019
  FRMO Corporation (FRMO) Q2 2023 Earnings call Transcript,Seeking Alpha,2023-01-18,04:55:00,15160
"  Cryptocurrency Price Today: Global Market Cap Set To Breach $1 Trillion Again, Shiba Inu Becomes Top Gainer",ABP News,2023-01-18,04:37:00,620
  EminiFX Receiver authorized to sell 3680 BTC,Behind MLM,2023-01-18,03:55:00,591
"  Crypto Prices Today: Bitcoin (BTC) Gains 0.94% , Ethereum (ETH) Rises 1.54%, SOL Down By 0.23, BTC, SOL Was Trending",Outlook India,2023-01-18,03:16:00,447
"  Crypto Prices Today: Bitcoin (BTC) Gains 0.94% , Ethereum (ETH) Rises 1.54%, SOL Down By 0.23, BTC, SOL was trending",Outlook India,2023-01-18,03:16:00,447
  ‘The Crocodile of Wall Street’ gets new tech job despite being accused of crypto laundering and under 24-hour house arrest,Fortune,2023-01-18,00:06:00,910
  First Mover Asia: Bitcoin Hangs Tough Over $21K for Another Day,CoinDesk,2023-01-18,00:00:00,1336
  Azerbaijan's 2022 oil exports via BTC pipeline rose 12.5% y/y,London South East,2023-01-18,00:00:00,136
  Mooners and Shakers: Bitcoin ransom conspiracy theory over US flights chaos emerges; BTC travelling okay,Stockhead,2023-01-18,00:00:00,590
  Bitcoin: Boredom Is Bullish In 2023,Seeking Alpha,2023-01-17,23:26:00,1838
  This Crypto is Up 135% in 2023,InvestorPlace,2023-01-17,23:06:00,1211
"  Bitcoin Bull is Back With a 25% JumpByKatie ClinebellPublishedJan 17, 2023",Investopedia,2023-01-17,22:54:00,380
  Crypto Market Cap Fell by 64.1% to $829 Billion in 2022: Report,Finance Magnates,2023-01-17,21:59:00,1672
  Grayscale Bitcoin Trust Should Liquidate And Move On,Seeking Alpha,2023-01-17,21:45:00,965
"  Bitcoin has seen a resurgence this month, but is the crypto winter really thawing?",TechSpot,2023-01-17,21:06:00,472
  Crypto Exchange OKX Introduces Copy Trading to Global User Base,Finance Magnates,2023-01-17,19:56:00,2856
  Top 10 South African Online Casinos,Cision Wire,2023-01-17,19:51:00,1862
"  Bitcoin price analysis: Bullish rally continues to surge upwards as BTC reaches $21,262",Cryptopolitan,2023-01-17,19:24:00,584
  New York faces a new legal fight over a proposed crypto-mining power plant,The Verge,2023-01-17,19:23:00,980
  Crypto Winter Starting to Thaw?,ETF Trends,2023-01-17,19:08:00,408
  Traders who bet Against Bitcoin Lost Over $380 million in seven days,Business Today,2023-01-17,19:00:00,610
  Bitcoin’s Mean Transaction Size Touched a 1-year low at 567 bytes,Business Today,2023-01-17,19:00:00,508
  Bitcoin has now recovered all its losses since FTX collapsed,CNBC,2023-01-17,17:47:00,391
"  Crypto Stocks MARA, RIOT, COIN Surge as Bitcoin Stays Above $21K",InvestorPlace,2023-01-17,17:06:00,485
  Bitcoin’s 2023 winning streak 1-day away from making history,Finbold - Finance in Bold,2023-01-17,17:01:00,393
  Why is bitcoin the ‘lord of all crypto’?,Robotics & Automation News,2023-01-17,16:25:00,777
  Why is Bitcoin trading at a record high?,Robotics & Automation News,2023-01-17,16:20:00,831
  Why is cold storage better for bitcoin?,Robotics & Automation News,2023-01-17,16:15:00,866
  Is a Giant Short Squeeze Brewing in Marathon Digital (MARA) Stock?,InvestorPlace,2023-01-17,15:57:00,534
  Texas A&M to offer a course on Bitcoin,Forbes India,2023-01-17,15:55:00,337
  Top 10 Most Traded Cryptos in December,InvestorIdeas.com,2023-01-17,15:35:00,543
  Injective Protocol (INJ) One Day Trading Volume Tops $11.66 Million,Daily Political,2023-01-17,15:24:00,609
  Bitcicoin Price Tops $0.0029 on Exchanges (BITCI),Daily Political,2023-01-17,15:24:00,648
"  Safe Reaches 24 Hour Trading Volume of $178,438.39 (SAFE)",Daily Political,2023-01-17,15:24:00,554
  UMA (UMA) One Day Trading Volume Tops $26.60 Million,Daily Political,2023-01-17,15:24:00,582
"  Neutrino USD Reaches 24 Hour Trading Volume of $291,046.20 (USDN)",Daily Political,2023-01-17,15:24:00,668
  Why is cold storage preferable to others?,Robotics & Automation News,2023-01-17,15:20:00,862
  Alpha Finance Lab (ALPHA) Price Reaches $0.12,Daily Political,2023-01-17,15:10:00,608
  Siacoin Market Capitalization Tops $156.60 Million (SC),Daily Political,2023-01-17,15:10:00,656
  Swipe (SXP) Self Reported Market Cap Tops $126.47 Million,Daily Political,2023-01-17,15:10:00,655
  Huobi Token Reaches Market Capitalization of $834.95 Million (HT),Daily Political,2023-01-17,15:10:00,599
  Bitcoin Gold Price Reaches $15.96 on Top Exchanges (BTG),Daily Political,2023-01-17,15:08:00,127
  Nebulas Trading Up 7.5% This Week (NAS),Daily Political,2023-01-17,15:08:00,672
"  Bitcoin mining stocks skyrocket, but is it too little, too late?",Proactive Investors Australia,2023-01-17,14:49:00,650
  Bluzelle Price Tops $0.0654 on Top Exchanges (BLZ),Daily Political,2023-01-17,14:48:00,637
  EOS (EOS) Trading 9.6% Higher Over Last 7 Days,Daily Political,2023-01-17,14:48:00,675
  Cosmos Market Capitalization Achieves $3.59 Billion (ATOM),Daily Political,2023-01-17,14:32:00,699
  CoinEx Token Self Reported Market Capitalization Achieves $175.96 Million (CET),Daily Political,2023-01-17,14:32:00,590
  Zambesigold (ZGD) Achieves Self Reported Market Capitalization of $45.52 Million,Daily Political,2023-01-17,14:32:00,551
  Janet Yellen Is the Real Contagion,The Epoch Times,2023-01-17,14:00:00,1477
"  Sazmining Launches Hydroelectric, Renewable Energy Bitcoin Mining Facility in Wisconsin",PRWeb,2023-01-17,14:00:00,657
  Ride COIN Rebound in Active Fintech ETF ARKF,ETF Trends,2023-01-17,13:58:00,449
  ‪”Market Manipulation?” — Former SEC Official Reveals Factors Propelling Bitcoin’s Latest Price Ascent,ZyCrypto,2023-01-17,13:56:00,439
"  Crypto Roars Back to Life, So Where's the Best Play?",TheStreet.com,2023-01-17,13:47:00,494
  Brutal year for bitcoin and almost $3B in crypto hacks marked 2022: report,FOXBusiness.com,2023-01-17,13:43:00,643
"  Bitcoin charge raises crypto market, bonk meme coin",Deccan Herald,2023-01-17,13:12:00,746
"  Bitcoin charge raises crypto market, bonk meme coin...",Deccan Herald,2023-01-17,13:12:00,747
"  Crypto Prices Today: Bitcoin (BTC) Gains 1.72%, Ethereum (ETH) Rises 1.50%; Solana (SOL) Tops Trends",Outlook India,2023-01-17,13:04:00,449
  Bitcoin Relief Rally Spurs Big Crypto Gains,Tempo News,2023-01-17,12:58:00,975
  Neobank N26 Exapnds Crypto Trading Product to 5 New Countries,Finance Magnates,2023-01-17,12:06:00,16061
  Why Bitcoin? Property You Should Purchase,Geeky Gadgets,2023-01-17,09:45:00,728
  Mining cryptocurrency in S’pore: is it legal and can you actually earn passive income from it?,Vulcan Post,2023-01-17,08:47:00,905
"  New Year, new rally: Why bitcoin is up 28% this month after a tumultuous 2022",CNBC,2023-01-17,08:38:00,1261
  Why Do You Have To Trust Bitcoin?,Geeky Gadgets,2023-01-17,07:16:00,756
  Cryptoverse: Bitcoin is back with a bonk,The Star,2023-01-17,06:42:00,713
  Cryptocurrency Market Size,Live Trading News,2023-01-17,05:52:00,713
  Bitcoin Recovers From Support Amid Inflation Fears (Technical Analysis),Seeking Alpha,2023-01-17,05:23:00,987
"  Cryptocurrency Price Today: Bitcoin, Ethereum Remain Stable Despite Minor Dips",ABP News,2023-01-17,05:10:00,555
"  Bitcoin has rallied 22% in a week, pushing the crypto to levels not seen since fall of FTX",Business Insider Australia,2023-01-17,05:09:00,466
"  Crypto Market Regains $1T Capitalization, Records 3-Month-High Liquidations Despite Bitcoin Price Surge",International Business Times,2023-01-17,05:00:00,439
  Cryptoverse: Bitcoin Is Back With A Bonk,International Business Times,2023-01-17,05:00:00,717
"  Top cryptocurrency news on January 17: Shiba Inu launches Shibarium, Binance and Huobi collaborate to recover stolen Bitcoin, and more",moneycontrol.com,2023-01-17,03:32:00,835
"  Crypto Prices Today: Bitcoin (BTC) Losses 0.18% , Ethereum (ETH) Falls 0.73%, Binance (BNB) Down By 2.21%, BTC was trending",Outlook India,2023-01-17,03:29:00,500
  Why Is Bitcoin Rising Despite Negative Market Sentiments?,Outlook India,2023-01-17,02:52:00,567
"  Buyers From Coinbase Powered Bitcoin Higher, or Did They?",CoinDesk,2023-01-17,00:00:00,659
"  First Mover Asia: Bitcoin Surges on Inflation Tailwinds, Hovers Near $21K",CoinDesk,2023-01-17,00:00:00,1286
  Mooners and Shakers: Bitcoin cracks US$21k as mining difficulty hits new high. (That’s a good thing),Stockhead,2023-01-16,23:57:00,477
  Bitcoin rallies as crypto markets rebound,NineMSN,2023-01-16,23:47:00,773
  Strike Brings Cross-Border Payments to A…,The Dubrovnik Times,2023-01-16,23:00:00,738
  Strike Brings Cross-Border Payments to Africa,The Dubrovnik Times,2023-01-16,23:00:00,739
  Are We Experiencing a Stablecoin Crash?,The Dubrovnik Times,2023-01-16,23:00:00,742
  Bitcoin is back with a bonk,Tech Central,2023-01-16,22:00:00,776
"  Bitcoin Fear and Greed Index reached neutral, the highest in the last nine months",Techstory,2023-01-16,20:00:00,471
  The Bahamas Red Cross thanks BTC for its longstanding contributionBTC to serve as a Platinum title sponsor at 49th Ball,ZNS Bahamas,2023-01-16,19:50:00,231
