heading,news_provider,date,time,wordcount
  Bitcoin Prices Tumbling as Cryptos Pressured by Hawkish Fed -- Barrons.com,Dow Jones Institutional News,2022-04-22,11:07:00,336
"  DGAP-AFR: Iconic Funds BTC ETN GmbH: Preliminary announcement of the publication of financial reports according to Articles 114, 115, 117 of...",Dow Jones Institutional News,2022-04-22,10:00:00,298
"  Press Release: eWorld Companies, Inc. Plans Major Marketing Push for its Bitcoin Wine NFT Project",Dow Jones Institutional News,2022-04-21,19:25:00,1546
"  More consumers want to use cryptocurrencies for purchases, but merchants are hesitant to accept them; Most merchants and vendors are...",MarketWatch,2022-04-21,18:11:00,996
  Bitcoin Faces a New Threat: Algorithmic Stablecoins,Barron's Online,2022-04-21,15:27:00,689
  Bitcoin Faces a New Threat: Algorithmic Stablecoins -- Barrons.com,Dow Jones Institutional News,2022-04-21,15:27:00,696
"                             Coinbase, Block, Silvergate, and Other Crypto Stocks Rise as Bitcoin Nears $43,000",Barron's Online,2022-04-21,14:23:00,429
"                             Coinbase, Block, Silvergate, and Other Crypto Stocks Rise as Bitcoin Nears $43,000 -- Barrons.com",Dow Jones Institutional News,2022-04-21,14:23:00,430
"  Bitcoin Prices Are Rising, but Cryptos Can't Stop Treading Water",Barron's Online,2022-04-21,13:22:00,440
  Press Release: SFLMaven to Accept Bitcoin as Payment for Product Sales and Begins to Diversify Cash Holdings to Include Bitcoin with Serie...,Dow Jones Institutional News,2022-04-21,12:30:00,741
  Press Release: BitNile Holdings to Launch Bitcoin Lending Platform Through Its Digital Power Lending Subsidiary,Dow Jones Institutional News,2022-04-21,10:30:00,1223
"  Bitcoin Prices Are Rising, but Cryptos Can't Stop Treading Water -- Barrons.com",Dow Jones Institutional News,2022-04-21,10:29:00,443
  Why Crypto Stocks Are Performing Worse Than Cryptocurrencies,WSJ Podcasts,2022-04-21,07:00:00,2239
  Telos' Decentralization Rivals that of Bitcoin and Ethereum,Dow Jones Institutional News,2022-04-20,14:50:00,1600
  Bitcoin Prices Rise. One Reason to Be Bullish as Stocks Push Cryptos Around.,Barron's Online,2022-04-20,13:07:00,502
  Press Release: Purpose Investments Celebrates One Year of World's First Ether ETF with New Crypto Web Platform,Dow Jones Institutional News,2022-04-20,11:31:00,1026
  Bitcoin Prices Rise. One Reason to Be Bullish as Stocks Push Cryptos Around. -- Barrons.com,Dow Jones Institutional News,2022-04-20,10:42:00,503
  Bitcoin-Backed Mortgages Are Coming. Here's What That Means for Buyers.,Barron's Online,2022-04-20,08:00:00,990
  Crypto Stocks Perform Worse Than Currencies -- WSJ,Dow Jones Institutional News,2022-04-20,06:33:00,775
  Crypto Stocks Perform Worse Than Cryptocurrencies -- Update,Dow Jones Institutional News,2022-04-19,22:28:00,719
"  Crypto Stocks Perform Worse Than Cryptocurrencies; Coinbase is off 40% so far this year as trading volume sinks; TeraWulf, Marathon Digital and Riot Blockchain are down sharply as well",The Wall Street Journal Online,2022-04-19,22:28:00,719
"  Bitcoin set for a 'significant bounce' as the crypto holds above $41,000, one analyst says; Market activity remains muted, especially from...",MarketWatch,2022-04-19,19:35:00,308
  The Real-Life 'Wolf of Wall Street' Is Now a Crypto Guru. That's a Sign of a Looming Reckoning.,Barron's Online,2022-04-19,14:41:00,551
  Press Release: Wolters Kluwer Regulatory Expert Offers Bitcoin Banking Insights at 2022 Western Bankers Annual Conference,Dow Jones Institutional News,2022-04-19,13:07:00,847
"  *Mawson Infrastructure Group Inc. Announces March 2022 Bitcoin Self-Mining, Hosting Co-location and Operational Update",Dow Jones Institutional News,2022-04-19,13:00:00,1450
"  Press Release: LQwD Continues Node Transaction Growth, and Launches Strategic India Node",Dow Jones Institutional News,2022-04-19,13:00:00,746
  Bitcoin Prices Jump as Cryptocurrencies Rebound From Selloff,Barron's Online,2022-04-19,12:32:00,445
  Bitcoin Prices Jump as Cryptocurrencies Rebound From Selloff -- Barrons.com,Dow Jones Institutional News,2022-04-19,10:23:00,451
  Crypto Stocks Perform Worse Than Cryptocurrencies -- WSJ,Dow Jones Institutional News,2022-04-19,09:30:00,745
  Bitcoin Prices Fall as Investors Shun Risk-Sensitive Assets,Barron's Online,2022-04-18,14:51:00,304
  *Core Scientific Begins Reporting Daily Bitcoin Production,Dow Jones Institutional News,2022-04-18,13:10:00,908
"  New York man charged with running illegal bitcoin ATMs in laundromats to help criminals launder money, using an anonymous Snapchat account...",MarketWatch,2022-04-17,15:51:00,570
"  Here's why Millennial investors will come back to stock and crypto markets, despite Fed rate hikes, says chief executive at eToro; Also, Dor...",MarketWatch,2022-04-16,19:26:00,1249
                             Bit Digital Says 2021 Bitcoin Mining Revenue Rose to $96.1M,Dow Jones Institutional News,2022-04-15,16:35:00,194
"  Press Release: Bit Digital, Inc. Announces 2021 Financial Highlights",Dow Jones Institutional News,2022-04-15,16:00:00,1397
  Bitcoin Edges Higher but Remains Held Down by Rising Bond Yields,Barron's Online,2022-04-15,15:45:00,336
"  Bitcoin Falls Below $41,000 as Bond Yields Rise, Ether Stumbles -- Barrons.com",Dow Jones Institutional News,2022-04-15,09:01:00,260
  Press Release: Bitcoin Well CEO and CRO to Present at Alberta Technology Symposium,Dow Jones Institutional News,2022-04-14,20:32:00,948
  Press Release: Everbowl(TM) Continues Bitcoin Business Transformation,Dow Jones Institutional News,2022-04-14,18:00:00,400
"  Crypto, disruptive technologies and a chat with DoubleLine's Jeffrey Sherman at the ETF event in Miami",MarketWatch,2022-04-14,16:13:00,987
  Press Release: LQwD to Present at NobleCon Investor Conference,Dow Jones Institutional News,2022-04-14,13:00:00,683
"  Bitcoin Prices Are Rising. But Whales Are Making Waves, Signaling It Might Not Last.",Barron's Online,2022-04-14,12:55:00,652
"  Bitcoin Prices Are Rising. But Whales Are Making Waves, Signalling It Might Not Last. -- Barrons.com",Dow Jones Institutional News,2022-04-14,11:48:00,652
  Press Release: Mijem Newcomm Tech Inc. Announces Scholarship Giveaway with Bitcoin Association for BSV,Dow Jones Institutional News,2022-04-14,11:00:00,1335
  Press Release: CleanSpark Among Top 50 Fastest Growing Companies,Dow Jones Institutional News,2022-04-13,13:00:00,376
  New York man charged with running illegal bitcoin ATMs in laundromats to help criminals launder money,MarketWatch,2022-04-13,12:40:00,544
  Bitcoin Prices Are Steadying. What Inflation Data Means for Crypto.,Barron's Online,2022-04-13,12:33:00,546
  Bitcoin Prices Are Steadying. What Inflation Data Means for Crypto. -- Barrons.com,Dow Jones Institutional News,2022-04-13,10:56:00,550
"  Bitcoin Prices Slide to $40,000. Why the Outlook May Be Worse for Ether.",Barron's Online,2022-04-12,12:00:00,797
"  Bitcoin Prices Slide to $40,000. Why the Outlook May Be Worse for Ether. -- Barrons.com",Dow Jones Institutional News,2022-04-12,12:00:00,779
  Press Release: Bitcoin Well Adds Locations Through Partner Program,Dow Jones Institutional News,2022-04-12,11:05:00,705
"  Shiba Inu jumps over 20%, as Robinhood lists the meme token",MarketWatch,2022-04-12,10:04:00,306
  Bitcoin Trading in Line With Risk Assets -- Market Talk,Dow Jones Institutional News,2022-04-12,09:08:00,133
  Press Release: TeraWulf Inc. Announces Proposed Public Offering of Common Stock,Dow Jones Institutional News,2022-04-11,21:20:00,1194
"  Bitcoin Prices Keep Slipping With Cryptos Under Pressure. Why One Trader Is Eyeing a Tumble to $30,000.",Barron's Online,2022-04-11,20:20:00,647
"  Bitcoin plunges below $40,000. Here are important levels to watch",MarketWatch,2022-04-11,16:06:00,350
  Press Release: Singularity Future Technology and Golden Mainland Form Bitcoin Mining Joint-Venture,Dow Jones Institutional News,2022-04-11,12:00:00,917
"  The Morning Risk Report: Former Goldman Sachs Banker Convicted of Bribery, Money-Laundering in 1MDB Case",Dow Jones Institutional News,2022-04-11,11:03:00,1969
"  Bitcoin Prices Keep Slipping With Cryptos Under Pressure. Why One Trader Is Eyeing a Tumble to $30,000. -- Barrons.com",Dow Jones Institutional News,2022-04-11,10:59:00,663
  Peter Thiel calls Warren Buffett a top ‘enemy’ of bitcoin and part of a ‘finance gerontocracy’,MarketWatch,2022-04-09,11:48:00,315
  Thiel Criticizes Crypto Skeptics -- WSJ,Dow Jones Institutional News,2022-04-09,06:32:00,699
  Top News Today: Russian Missile Hits Ukrainian Train Station; Treasury Yields Hit Multiyear Highs; Stocks Mixed,Dow Jones Institutional News,2022-04-08,20:40:00,2404
"  Peter Thiel Deems Buffett, Dimon, Fink Enemies of Bitcoin; The multibillionaire investor says they have a duty to buy the cryptocurrency...",The Wall Street Journal Online,2022-04-08,18:10:00,705
"  Peter Thiel Deems Buffett, Dimon, Fink Enemies of Bitcoin -- Update",Dow Jones Institutional News,2022-04-08,18:10:00,672
"  Bitcoin Can't Save Robinhood Stock, Goldman Says",Barron's Online,2022-04-08,17:39:00,782
                             Tesla and Block Partner With Blockstream to Create Solar-Powered Bitcoin Mining Plant,Barron's Online,2022-04-08,17:18:00,360
                             Tesla and Block Partner With Blockstream to Create Solar-Powered Bitcoin Mining Plant -- Barrons.com,Dow Jones Institutional News,2022-04-08,17:18:00,361
"                             Peter Thiel Says Buffett, Dimon, Fink Are Enemies of Bitcoin",Dow Jones Institutional News,2022-04-08,16:50:00,613
"  Peter Thiel Deems Buffett, Dimon, Fink 'Enemies' of Bitcoin -- WSJ",Dow Jones Institutional News,2022-04-08,16:40:00,618
"  Bitcoin Prices Rise, Ether Outperforms—and What Else Is Happening in Crypto",Barron's Online,2022-04-08,10:35:00,626
"  Bitcoin Prices Rise, Ether Outperforms -- and What Else Is Happening in Crypto -- Barrons.com",Dow Jones Institutional News,2022-04-08,10:35:00,628
"  Bitcoin mining could ‘save the world,’ as miners embrace green energy, Kevin ‘Mr. Wonderful’ O’Leary says",MarketWatch,2022-04-08,00:39:00,285
"  As Bitcoin Market Expands, Demand for Regulatory Guidance Grows; Without clear regulatory standards, how crypto firms determine and manage...",The Wall Street Journal Online,2022-04-07,23:38:00,751
  Press Release: Celsius Unveils Wrapped Bitcoin at Bitcoin 2022,Dow Jones Institutional News,2022-04-07,21:29:00,384
  Press Release: Strike Launches Shopify Integration Bringing Bitcoin Lighting Payments to Merchants,Dow Jones Institutional News,2022-04-07,21:11:00,509
  Press Release: Voltage releases Surge and their Next Generation platform to bring enterprise tooling to Bitcoin,Dow Jones Institutional News,2022-04-07,19:38:00,564
  Press Release: Netki and AlphaPoint Announce Partnership to Facilitate Crypto Onboarding Projects Worldwide,Dow Jones Institutional News,2022-04-07,19:00:00,994
"  Bitcoin paycheck from NFL? Here’s what it takes to happen, says Aaron Rodgers",MarketWatch,2022-04-07,17:32:00,1107
  Press Release: Arculus Chief Innovation Officer to Speak at Bitcoin 2022 in Miami,Dow Jones Institutional News,2022-04-07,13:00:00,853
  Press Release: Iris Energy Limited Announces Monthly Investor Update for March 2022,Dow Jones Institutional News,2022-04-07,12:19:00,2864
  Press Release: Bitfarms Up-listing to the Toronto Stock Exchange,Dow Jones Institutional News,2022-04-07,11:08:00,1635
"  Bitcoin Prices Fall Below Key Level, Dogecoin Drops -- and What Else Is Happening in Crypto -- Barrons.com",Dow Jones Institutional News,2022-04-07,10:06:00,583
"  Bitcoin Prices Fall Below Key Level, Dogecoin Drops—and What Else Is Happening in Crypto",Barron's Online,2022-04-07,10:06:00,584
  Regulatory Uncertainty Is a Barrier for Wider Bitcoin Adoption,Dow Jones Institutional News,2022-04-07,00:30:00,637
  Regulatory Uncertainty Is a Barrier for Wider Bitcoin Adoption; Panelists at the Bitcoin 2022 conference expressed optimism that policy...,The Wall Street Journal Online,2022-04-06,23:56:00,664
  Regulatory Uncertainty Is a Barrier for Wider Bitcoin Adoption -- WSJ,Dow Jones Institutional News,2022-04-06,23:56:00,641
"  Bitcoin, Ether, and Dogecoin Prices Fall—and What Else Is Happening in Crypto",Barron's Online,2022-04-06,14:41:00,627
  Press Release: BitPay Adds Support for Bitcoin Lightning Network Payments,Dow Jones Institutional News,2022-04-06,13:31:00,507
  Press Release: Gryphon Digital Mining Announces March Operational Update,Dow Jones Institutional News,2022-04-06,13:28:00,733
"  Bitcoin and Ether Prices Fall, Dogecoin Prices Soar -- and What Else Is Happening in Crypto -- Barrons.com",Dow Jones Institutional News,2022-04-06,09:54:00,567
  Press Release: Exodus to Participate in Bitcoin 2022 Conference,Dow Jones Institutional News,2022-04-05,22:55:00,1075
  Press Release: Riot Blockchain Announces March 2022 Production and Operations Updates,Dow Jones Institutional News,2022-04-05,20:47:00,1443
"  Ether is worth more than $6,000, based on this valuation model",MarketWatch,2022-04-05,15:55:00,560
  Crypto Mortgages Test Home Buyers' Appetite in Digital-Currency World -- WSJ,Dow Jones Institutional News,2022-04-05,14:00:00,1448
  Press Release: CleanSpark Announces March 2022 Bitcoin Production,Dow Jones Institutional News,2022-04-05,13:00:00,1057
"  Press Release: Marathon Digital Holdings Announces Intent To Transition Hardin, Montana Bitcoin Mining Operations to More Sustainable Power Sources",Dow Jones Institutional News,2022-04-05,12:30:00,845
  Bitcoin Prices Are Rising. A Major Catalyst Could Come Soon.,Barron's Online,2022-04-05,12:19:00,468
"  Press Release: Bit Digital, Inc . and BitMine Immersion Technologies, Inc . Sign Letter of Intent for Hosting 7,000 ASIC Mining Computers",Dow Jones Institutional News,2022-04-05,12:00:00,999
"  Press Release: Bitstop, Miami's Bitcoin ATM Pioneer, Unveils Its Next Generation NFT ATM at Bitcoin 2022 Conference in Miami Beach, April 6...",Dow Jones Institutional News,2022-04-05,11:57:00,574
  *Sphere 3D Names Patricia Trompeter CEO; Duncan McEwan Transitions To Chairman Of The Board >ANY,Dow Jones Institutional News,2022-04-05,11:35:00,1465
  Press Release: BitNile Holdings Issues Update that Company Has Invested a Total of $127 Million on Data Center and Bitcoin Miners,Dow Jones Institutional News,2022-04-05,11:30:00,938
  Press Release: Hut 8 Mining Monthly Production Update for March 2022,Dow Jones Institutional News,2022-04-05,11:00:00,1318
"  Bitcoin Prices Rise, Dogecoin Outperforms, and What Else Is Happening in Crypto -- Barrons.com",Dow Jones Institutional News,2022-04-05,10:14:00,465
  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for March 2022,Dow Jones Institutional News,2022-04-04,21:17:00,1724
"  *Sphere 3D Corp . and Gryphon Digital Mining, Inc. Move Forward After Mutual Agreement Not to Proceed With Merger",Dow Jones Institutional News,2022-04-04,21:15:00,1222
  Press Release: Bitfarms to Participate in April Conferences,Dow Jones Institutional News,2022-04-04,20:42:00,470
  Press Release: GEM Mining Announces a 26% Increase in Bitcoin Mined in March 2022,Dow Jones Institutional News,2022-04-04,13:14:00,385
"  Bitcoin Prices Slip, Dogecoin Gains—and What Else Is Happening in Crypto Today",Barron's Online,2022-04-04,12:08:00,434
